month,trip_count,temperature,temperature_change_since_prev_day
7,14689,27,-2
7,15858,26,-2
7,15737,26,-1
7,13251,26,1
7,10919,25,1
7,8555,24,0
7,5375,24,0
7,2797,24,0
7,1602,24,0
7,2407,24,0
7,3261,25,1
7,5169,25,1
7,7507,25,1
7,10135,26,1
7,12104,26,2
7,12874,27,1
7,13650,28,1
7,13113,28,0
7,13360,27,-2
7,14187,29,-0
7,16891,28,-2
7,17198,28,-1
7,14551,27,-0
7,14631,27,0
7,16005,26,0
7,16083,26,0
7,13384,26,0
7,11610,26,1
7,8874,25,1
7,5723,25,1
7,3077,24,0
7,1595,25,1
7,2048,25,1
7,2651,25,0
7,4151,25,0
7,6550,25,0
7,9195,25,-1
7,10643,26,-0
7,11794,26,-2
7,11565,27,-1
7,11510,26,-2
7,12018,27,-0
7,12091,26,-3
7,11608,27,-4
7,15460,26,-2
7,14905,26,-2
7,13932,24,-3
7,15397,25,-2
7,11033,23,-3
7,5832,22,-4
7,3371,23,-3
7,1958,23,-3
7,1275,24,-1
7,817,23,-2
7,985,23,-1
7,1837,23,-2
7,4780,23,-2
7,8520,22,-3
7,14227,22,-3
7,13290,22,-3
7,10188,22,-3
7,9975,22,-3
7,10352,23,-3
7,10307,24,-2
7,10785,24,-2
7,10845,26,-1
7,11810,27,1
7,14021,26,-2
7,15376,27,1
7,13638,27,2
7,12113,28,4
7,12604,28,3
7,10722,28,5
7,6920,28,6
7,4128,27,4
7,2402,26,3
7,1471,24,0
7,938,24,1
7,912,23,-0
7,1915,22,-1
7,5022,22,-1
7,9593,21,-1
7,14863,21,-1
7,14144,21,-2
7,11798,21,-1
7,11412,22,0
7,11829,23,0
7,12087,24,0
7,12712,27,2
7,12984,28,3
7,13845,30,3
7,14970,29,1
7,16223,29,1
7,14478,29,1
7,10302,29,1
7,5620,28,1
7,3193,27,2
7,1842,27,3
7,1114,27,3
7,1078,26,3
7,1883,26,3
7,5366,26,3
7,10539,25,4
7,15977,25,4
7,15725,24,4
7,13164,24,3
7,13199,25,3
7,13746,26,3
7,13558,28,3
7,13487,29,3
7,15973,29,0
7,11596,30,1
7,6772,29,2
7,3915,29,2
7,2322,28,1
7,1412,28,2
7,1264,27,1
7,1983,27,1
7,5253,26,0
7,10183,26,1
7,15809,25,0
7,15656,25,1
7,13257,26,1
7,13073,27,2
7,13530,27,1
7,13532,28,0
7,14232,28,-1
7,15436,29,-3
7,21965,30,-2
7,20062,29,-2
7,17291,29,-2
7,18117,29,-2
7,17032,29,-0
7,13715,29,-1
7,9439,28,-1
7,6029,28,-1
7,3912,28,0
7,2229,27,-1
7,1733,27,0
7,2131,27,0
7,4622,25,-1
7,9670,24,-2
7,13834,24,-1
7,12004,23,-2
7,11331,24,-1
7,11163,23,-4
7,12041,22,-5
7,13443,23,-4
7,13185,23,-5
7,13600,26,-5
7,14534,28,-1
7,17983,28,-3
7,21211,28,-2
7,19661,28,-1
7,16106,28,-2
7,15938,27,-2
7,17504,26,-3
7,21114,26,-4
7,14326,26,-3
7,11755,24,-4
7,9133,24,-4
7,5911,22,-5
7,2973,22,-5
7,1768,22,-4
7,2690,22,-3
7,3785,22,-2
7,5773,23,-1
7,8788,22,-1
7,11374,22,-2
7,13382,23,0
7,14595,26,3
7,15843,26,3
7,15448,28,4
7,15248,28,3
7,16127,29,1
7,20166,29,1
7,23448,29,1
7,17869,28,0
7,15967,27,-0
7,17520,27,1
7,16763,26,0
7,14656,24,-1
7,12269,25,1
7,9723,26,2
7,6268,26,3
7,3415,26,3
7,1801,26,3
7,2492,26,3
7,2921,26,3
7,5235,26,3
7,8667,26,3
7,11873,25,3
7,13327,24,1
7,17103,24,-1
7,14821,24,-2
7,12816,24,-4
7,12088,25,-3
7,12358,23,-6
7,12552,25,-6
7,13320,26,-3
7,11538,26,-3
7,10173,25,-3
7,10326,25,-2
7,8439,25,-2
7,6084,25,-1
7,3690,25,1
7,2231,25,0
7,1348,25,-1
7,947,24,-1
7,868,24,-1
7,1867,24,-1
7,4860,24,-2
7,9076,24,-2
7,13438,24,-2
7,13015,23,-2
7,11037,24,-1
7,11083,24,0
7,11666,26,1
7,11950,27,2
7,12280,28,4
7,12565,29,4
7,13098,29,4
7,13493,29,4
7,11143,28,3
7,7361,27,2
7,4630,27,2
7,2525,27,2
7,1545,27,2
7,876,27,2
7,894,27,2
7,1958,26,2
7,5270,25,1
7,10329,25,1
7,15944,25,1
7,15787,24,1
7,12787,26,2
7,13125,26,2
7,18993,27,1
7,13662,28,1
7,12762,28,0
7,13662,28,-2
7,14106,23,-7
7,16891,23,-8
7,19599,24,-7
7,16686,24,-6
7,15018,24,-5
7,16435,26,-3
7,14647,26,-2
7,9940,26,-1
7,6043,26,-1
7,3132,25,-2
7,1925,25,-2
7,1232,24,-2
7,1112,25,-2
7,2036,24,-2
7,5642,24,-1
7,10509,23,-2
7,16360,23,-2
7,16315,23,-2
7,12948,23,-2
7,12719,23,-3
7,15429,24,-3
7,13459,24,-3
7,12670,24,-4
7,12835,24,-3
7,13928,23,-0
7,17851,24,2
7,20059,24,0
7,18907,26,1
7,16865,26,2
7,16941,26,0
7,16133,26,0
7,11719,25,-1
7,7095,24,-1
7,3964,24,-1
7,2351,23,-2
7,1444,23,-1
7,1296,23,-2
7,2042,23,-2
7,5536,23,-1
7,10189,23,0
7,15787,23,0
7,15597,23,0
7,12912,23,-0
7,12745,24,1
7,12990,25,1
7,12865,26,2
7,13483,27,3
7,13635,29,4
7,14458,29,7
7,17787,30,6
7,20283,28,4
7,18486,27,2
7,17071,27,1
7,17176,27,1
7,16681,27,1
7,13542,26,1
7,9824,25,1
7,6827,25,1
7,4230,24,1
7,2570,24,1
7,1760,23,0
7,2136,23,0
7,5761,23,0
7,8165,24,1
7,13380,24,1
7,12350,24,1
7,11176,23,0
7,11472,23,-1
7,12413,22,-3
7,12378,23,-3
7,13020,25,-2
7,13755,27,-2
7,14481,26,-3
7,16970,28,-2
7,18808,29,1
7,19328,28,1
7,16494,28,1
7,15974,28,1
7,17580,28,1
7,17319,26,0
7,14860,26,1
7,13048,26,1
7,10026,26,1
7,6353,25,1
7,3284,24,1
7,1883,23,0
7,2501,23,-0
7,3696,22,-2
7,5616,22,-2
7,8447,21,-3
7,10594,21,-2
7,12272,22,-1
7,12968,23,1
7,13784,23,0
7,13375,24,-1
7,12935,27,0
7,13495,28,2
7,15887,28,0
7,17535,28,-1
7,18299,28,-0
7,17207,28,-0
7,16596,28,0
7,17149,28,0
7,16743,28,2
7,14624,25,-1
7,12500,25,-1
7,9913,25,-1
7,6666,24,-1
7,3319,24,-0
7,1809,22,-1
7,2226,22,-1
7,2938,21,-1
7,4382,21,-1
7,6885,21,0
7,9476,22,1
7,11374,23,1
7,11947,24,2
7,12602,25,2
7,13121,27,3
7,12117,28,2
7,12504,30,2
7,12969,29,1
7,13845,29,1
7,12725,28,0
7,11335,28,0
7,11457,27,-1
7,9363,27,-1
7,7211,27,-1
7,4753,26,1
7,2845,26,1
7,1567,26,1
7,1049,25,1
7,946,25,1
7,1840,24,2
7,4882,24,2
7,8383,24,3
7,12790,24,3
7,12114,24,3
7,10415,24,2
7,10200,24,2
7,10889,25,1
7,11050,26,1
7,11502,26,-1
7,11945,27,-1
7,12412,29,-1
7,14688,29,0
7,15944,29,0
7,13890,28,0
7,12057,28,-0
7,13040,27,0
7,11179,26,-1
7,7954,26,-1
7,4252,25,-1
7,2575,25,-1
7,1500,25,-1
7,913,24,-1
7,857,24,-1
7,1962,24,0
7,5273,24,-0
7,10131,24,0
7,15011,24,0
7,14839,23,-1
7,12064,24,0
7,12111,24,-0
7,12507,26,1
7,12618,27,1
7,13934,28,2
7,18999,28,1
7,20501,29,0
7,19944,29,0
7,19125,27,-3
7,15816,22,-7
7,14505,21,-7
7,15973,21,-6
7,13706,22,-4
7,10089,21,-5
7,6098,21,-4
7,3490,21,-4
7,2060,21,-4
7,1160,21,-4
7,1095,21,-4
7,2064,21,-4
7,5505,20,-4
7,10392,21,-3
7,14925,20,-4
7,14947,20,-3
7,12530,21,-3
7,12386,22,-2
7,12829,23,-3
7,12731,24,-2
7,12870,26,-2
7,13304,29,1
7,13559,29,0
7,16298,30,1
7,18993,30,3
7,18106,30,8
7,16478,29,9
7,17183,28,7
7,15030,28,6
7,12305,27,6
7,7520,26,5
7,4421,26,6
7,2576,26,5
7,1585,25,4
7,1249,24,4
7,2167,24,4
7,5380,24,4
7,10062,24,3
7,15245,24,4
7,15503,25,5
7,13587,25,4
7,13382,26,3
7,13822,27,4
7,14078,28,3
7,14581,30,4
7,6226,25,-1
7,3810,25,-1
7,2301,25,0
7,1495,24,0
7,2068,24,0
7,4672,24,0
7,7922,24,0
7,11382,24,0
7,11959,24,-1
7,11811,24,-1
7,12342,25,-1
7,13011,26,-1
7,13612,27,-1
7,14037,28,-2
7,17832,30,-2
7,14936,30,-1
7,12458,30,5
7,9358,30,5
7,5950,29,4
7,2984,28,3
7,1768,27,3
7,2493,27,2
7,3391,26,2
7,5498,26,2
7,8210,25,1
7,11002,26,1
7,13040,26,1
7,14689,25,-1
7,15565,26,-1
7,14852,28,-0
7,14968,30,-1
7,16141,30,-2
7,18637,30,-2
7,16092,25,-5
7,14472,26,-4
7,12379,26,-4
7,9370,24,-6
7,6237,23,-6
7,3375,22,-6
7,1797,21,-6
7,2396,21,-6
7,3093,21,-6
7,4300,20,-6
7,6816,19,-6
7,9433,19,-7
7,10811,19,-7
7,11572,20,-5
7,12009,21,-6
7,12233,22,-6
7,12224,24,-6
7,12306,24,-6
7,12817,24,-6
7,13405,25,-5
7,11994,25,-6
7,11023,26,-5
7,11327,26,-5
7,9716,25,-6
7,7222,24,-1
7,4668,24,-2
7,3551,23,-3
7,2063,22,-2
7,1075,22,-1
7,1019,21,-1
7,1747,21,-0
7,4537,19,-1
7,7754,19,-1
7,11940,19,-1
7,11299,19,-0
7,9904,19,0
7,9915,21,2
7,10519,22,2
7,10535,23,3
7,10980,25,3
7,11086,27,3
7,11586,28,4
7,13608,27,3
7,14711,28,3
7,12771,29,4
7,11800,26,0
7,12284,26,0
7,10405,26,1
7,6772,27,2
8,4183,25,1
8,2570,24,2
8,1582,23,1
8,926,23,1
8,855,23,2
8,1879,19,-2
8,4989,19,-0
8,8889,21,1
8,13892,20,1
8,13251,21,2
8,11051,20,1
8,11000,21,0
8,11382,22,-0
8,11729,23,-0
8,12004,24,-1
8,11919,25,-2
8,12872,26,-3
8,16082,27,-0
8,17300,26,-2
8,14809,26,-3
8,13969,26,-0
8,14867,26,-0
8,12961,25,-1
8,9514,24,-3
8,5689,23,-2
8,3224,23,-2
8,1866,22,-1
8,1178,22,-2
8,1016,20,-3
8,1915,19,0
8,5139,19,0
8,9138,18,-2
8,14028,18,-2
8,13662,18,-3
8,11305,18,-2
8,11325,20,-1
8,11350,22,0
8,11421,23,0
8,11513,24,0
8,11729,25,0
8,12717,26,0
8,15881,26,-1
8,17776,27,1
8,16091,27,1
8,14947,26,0
8,16129,26,0
8,14388,24,-1
8,11042,23,-1
8,6487,22,-1
8,3690,21,-2
8,2132,21,-1
8,1401,21,-1
8,1132,21,1
8,1996,20,1
8,4961,20,1
8,8945,20,2
8,13755,19,1
8,13286,19,2
8,11438,20,2
8,11056,21,1
8,11751,23,1
8,11635,23,0
8,12364,24,0
8,12895,25,0
8,13254,26,0
8,15839,26,0
8,18008,26,-1
8,16307,24,-2
8,14679,24,-2
8,15590,24,-2
8,14664,23,-1
8,12028,23,0
8,8340,23,1
8,5602,23,2
8,3407,22,1
8,2022,22,1
8,1494,22,2
8,1872,22,2
8,4373,22,2
8,7114,22,2
8,10339,22,2
8,10457,22,2
8,10294,22,2
8,10723,22,1
8,11153,23,0
8,12007,23,0
8,11638,24,0
8,12395,24,-1
8,13059,23,-3
8,14877,23,-3
8,16569,24,-2
8,16838,24,-0
8,14628,24,0
8,14005,24,0
8,14885,24,1
8,14760,23,0
8,13042,23,0
8,10868,23,0
8,8501,22,0
8,5371,22,0
8,2854,22,0
8,1703,22,0
8,2522,22,0
8,3474,22,0
8,5081,22,0
8,7668,22,0
8,9850,23,1
8,10977,23,1
8,11726,24,1
8,12697,25,2
8,12812,26,2
8,13099,28,4
8,14088,29,6
8,15576,29,6
8,16831,29,6
8,16887,29,5
8,14908,28,4
8,14966,28,3
8,15555,27,3
8,15084,27,4
8,13285,25,2
8,11257,25,2
8,8332,24,2
8,5569,24,2
8,2855,25,3
8,1580,24,2
8,2111,23,1
8,2721,23,1
8,4053,22,0
8,6372,21,-2
8,9115,21,-2
8,10469,22,-1
8,11105,24,0
8,11493,25,0
8,11710,27,1
8,11394,28,0
8,11418,29,0
8,12085,30,1
8,11393,29,0
8,10568,28,0
8,10827,27,-1
8,8856,27,-0
8,6195,26,-2
8,3926,24,-1
8,2172,24,-1
8,1344,24,0
8,1014,24,0
8,953,24,-1
8,2181,24,0
8,6393,24,2
8,9770,23,-0
8,12645,22,0
8,11821,21,0
8,10018,21,-0
8,9771,21,-2
8,9782,21,-3
8,9915,22,-3
8,10142,23,-4
8,10599,25,-3
8,10864,26,-3
8,13123,26,-4
8,13667,27,-4
8,12007,26,-3
8,15369,26,-3
8,17376,26,-2
8,9988,25,-2
8,5672,25,-1
8,3341,24,0
8,1907,22,-3
8,1237,22,-3
8,691,22,-2
8,849,21,-3
8,1972,21,-3
8,5000,22,-3
8,8726,22,-1
8,13673,22,0
8,13654,22,2
8,11183,22,2
8,10725,23,2
8,10843,24,3
8,10878,23,1
8,11218,24,1
8,11543,26,1
8,12291,24,-2
8,15017,26,0
8,16423,26,-1
8,14444,25,-1
8,13849,25,-1
8,14390,24,-1
8,12432,24,-1
8,8303,23,-2
8,4900,23,-2
8,2763,23,1
8,1693,23,1
8,1020,23,1
8,969,23,2
8,1962,22,1
8,5062,22,0
8,9093,22,0
8,13794,22,-0
8,13102,21,-1
8,11244,21,-2
8,11188,22,-1
8,11617,23,-1
8,11736,24,1
8,11856,26,2
8,11999,28,2
8,13003,28,4
8,16323,29,3
8,17963,30,4
8,16285,29,4
8,14775,30,5
8,15508,29,4
8,14138,28,3
8,9916,27,3
8,5950,26,3
8,3476,24,2
8,2158,24,2
8,1276,23,0
8,1029,23,0
8,1883,23,1
8,4806,22,0
8,8902,23,2
8,13865,23,2
8,13524,23,2
8,11453,23,3
8,11466,24,2
8,12930,25,2
8,14092,26,2
8,13240,27,1
8,18503,27,-1
8,18687,26,-3
8,20798,24,-5
8,19815,24,-6
8,20076,22,-7
8,14804,22,-8
8,14744,22,-7
8,14233,21,-7
8,10935,22,-5
8,7512,21,-4
8,5114,21,-3
8,3259,21,-3
8,2037,21,-2
8,1525,21,-2
8,1991,21,-2
8,4422,20,-2
8,6987,19,-4
8,10018,19,-4
8,10260,19,-3
8,10537,19,-4
8,10542,20,-4
8,11244,22,-3
8,11626,22,-4
8,12209,24,-3
8,12710,26,-1
8,13259,28,2
8,15155,29,4
8,16933,29,5
8,16929,28,6
8,15247,28,6
8,14547,28,6
8,15852,28,7
8,15253,27,5
8,12754,26,4
8,10681,26,4
8,8382,25,4
8,5421,24,3
8,2879,24,3
8,1680,23,2
8,2498,23,3
8,3609,22,2
8,5171,21,2
8,7496,21,2
8,9682,22,2
8,10843,22,2
8,11394,24,2
8,12439,26,3
8,13089,27,3
8,14587,25,-1
8,13590,28,0
8,14755,29,0
8,16068,28,-1
8,16240,27,-1
8,14409,27,-1
8,14292,27,-1
8,15100,27,-1
8,14764,27,0
8,12760,26,0
8,11178,26,0
8,9555,26,1
8,5783,26,2
8,2594,24,0
8,1510,22,-1
8,2162,21,-2
8,2802,21,-1
8,4285,21,-0
8,6600,21,0
8,8916,21,-1
8,10500,22,0
8,10681,23,-1
8,10679,25,-1
8,11159,26,-2
8,10694,28,3
8,10646,29,1
8,10866,30,1
8,11789,30,2
8,10384,30,3
8,10296,29,2
8,9865,29,2
8,8413,28,2
8,6025,28,1
8,4134,28,2
8,2284,27,1
8,1397,26,0
8,923,26,-0
8,925,25,1
8,1671,24,2
8,4325,23,2
8,7450,23,3
8,11372,23,2
8,11211,23,2
8,9664,23,2
8,9946,23,1
8,10215,24,2
8,10403,26,1
8,10782,26,0
8,11080,27,-2
8,11309,28,-2
8,13011,29,-1
8,14140,29,-1
8,12042,29,-1
8,11630,29,0
8,11532,28,-1
8,8864,27,-2
8,5968,27,-1
8,3715,26,-2
8,2357,26,-1
8,1482,26,0
8,810,26,0
8,791,24,-1
8,1909,23,-2
8,4993,22,-2
8,8772,22,-1
8,13633,22,-1
8,13362,21,-2
8,11210,22,-1
8,10784,22,-2
8,11134,22,-2
8,11474,22,-3
8,11669,22,-4
8,11668,23,-4
8,12476,24,-4
8,14895,24,-5
8,16610,25,-4
8,13914,26,-3
8,13661,26,-3
8,13664,25,-3
8,11409,24,-2
8,7656,23,-3
8,4831,23,-3
8,2683,23,-2
8,1538,23,-2
8,1164,23,-2
8,1233,23,-1
8,2304,23,0
8,5246,22,0
8,9069,22,-0
8,14036,21,-1
8,13721,21,0
8,11598,21,-1
8,11473,21,-1
8,11827,22,-0
8,11780,23,1
8,11947,24,2
8,12062,24,2
8,12821,26,2
8,15948,27,2
8,17411,26,1
8,15964,27,1
8,14857,27,1
8,14502,26,1
8,12983,25,1
8,9090,24,1
8,5470,23,0
8,3204,23,-0
8,1959,23,0
8,1253,23,0
8,1090,23,0
8,1863,23,0
8,4736,23,1
8,8801,23,1
8,14196,23,2
8,13335,23,2
8,11578,23,2
8,11169,23,2
8,11597,23,2
8,11717,24,2
8,12085,26,1
8,13541,26,1
8,14773,26,0
8,16039,25,-2
8,18496,25,-1
8,16485,25,-2
8,14541,24,-3
8,14488,24,-2
8,13408,24,-1
8,10424,23,-1
8,7315,23,0
8,4873,23,0
8,3110,23,0
8,1964,24,1
8,1471,24,1
8,2313,24,2
8,4944,24,2
8,8412,24,2
8,10079,24,2
8,10335,22,-1
8,9887,19,-4
8,10019,19,-3
8,10807,21,-3
8,11547,21,-3
8,11913,23,-3
8,12450,24,-1
8,12614,26,0
8,14284,25,0
8,15872,26,1
8,16206,26,1
8,14899,26,2
8,13580,25,1
8,15146,24,0
8,14570,24,1
8,12140,23,-0
8,10300,23,-0
8,7941,22,-2
8,5193,22,-2
8,2793,21,-3
8,1694,20,-4
8,3032,19,-5
8,3708,18,-6
8,5745,18,-7
8,7595,17,-5
8,9115,18,-1
8,10054,18,-2
8,10816,18,-2
8,11972,19,-2
8,12288,21,-2
8,12188,23,-2
8,12970,24,-2
8,14195,24,-1
8,15987,24,-2
8,16579,26,-0
8,15214,24,-2
8,14676,25,0
8,14756,24,-0
8,14049,24,0
8,12516,23,0
8,10872,23,0
8,7953,22,0
8,5153,22,0
8,3054,21,0
8,1601,21,1
8,2254,21,1
8,2870,20,2
8,4424,20,2
8,6290,19,2
8,8397,19,1
8,9818,20,2
8,10472,22,3
8,10648,23,4
8,11391,25,4
8,10821,27,4
8,11161,28,4
8,11313,29,4
8,11938,29,4
8,11129,28,3
8,10765,28,4
8,9784,28,3
8,8187,27,3
8,5789,27,3
8,3610,27,3
8,2078,26,3
8,1298,26,4
8,933,26,4
8,939,25,4
8,1642,24,3
8,4208,24,4
8,7182,23,3
8,10712,23,3
8,10217,23,3
8,9467,23,4
8,9300,24,4
8,9941,24,3
8,10132,26,2
8,10648,26,1
8,11048,28,2
8,12765,29,0
8,13737,29,0
8,11686,29,1
8,11146,29,1
8,10563,30,2
8,8646,29,2
8,5755,28,2
8,3542,28,1
8,1967,28,2
8,1093,27,1
8,754,26,0
8,798,26,1
8,1618,24,-0
8,4358,23,-2
8,7881,23,-0
8,12344,22,-2
8,11768,21,-2
8,10032,20,-3
8,9925,19,-4
8,10211,19,-5
8,10149,21,-5
8,10982,22,-4
8,11016,23,-5
8,11653,25,-6
8,14175,25,-4
8,15633,25,-4
8,13332,25,-4
8,12660,25,-4
8,12637,25,-5
8,11019,24,-5
8,7465,24,-4
8,4403,23,-5
8,2510,22,-6
8,1532,22,-5
8,1002,21,-6
8,943,20,-6
8,1745,21,-3
8,4477,21,-2
8,8053,20,-3
8,12459,19,-3
8,12327,19,-2
8,10602,18,-2
8,10605,19,0
8,10865,20,1
8,10684,21,0
8,11014,22,0
8,11315,23,0
8,12096,26,1
8,14718,27,2
8,16220,26,1
8,14581,25,0
8,13656,23,-2
8,13377,23,-2
8,12209,22,-2
8,8829,22,-2
8,5759,22,-1
8,3111,22,-0
8,1862,21,-1
8,1246,21,0
8,1096,21,1
8,1797,22,1
8,4448,22,1
8,7946,21,1
8,12366,22,3
8,12208,22,2
8,10584,22,3
8,10614,22,2
8,11126,22,2
8,11237,22,1
8,11528,22,0
8,16255,23,-0
8,16708,23,-3
8,15573,22,-5
8,16751,21,-5
8,16162,19,-6
8,14811,19,-4
8,13721,19,-4
8,12009,20,-2
8,9453,20,-2
8,6618,20,-2
8,4785,20,-2
8,3020,20,-1
8,1794,21,0
8,1372,21,0
8,1926,22,0
8,5169,21,-1
8,9445,21,0
8,11743,21,-1
8,10615,22,0
8,10726,22,0
8,10858,22,0
8,11577,22,0
8,11068,22,0
8,12254,22,0
8,12750,22,-1
8,12924,23,0
8,14190,24,3
8,16404,24,3
8,16471,24,4
8,14461,24,5
8,13762,26,6
8,14721,25,5
8,14825,24,4
8,12549,24,4
8,10628,23,3
8,7914,23,3
8,4861,24,3
8,2578,24,3
8,1628,24,3
8,2582,24,3
8,5119,24,3
8,5649,24,3
8,7852,24,2
8,9772,24,2
8,11324,23,2
8,12628,23,2
8,12960,24,2
8,12915,26,3
8,13285,27,5
8,14090,27,3
8,15709,29,4
8,16710,28,4
8,17559,28,4
8,15690,28,4
8,14414,28,3
8,15725,26,1
8,15555,26,2
8,13448,25,1
8,11052,24,1
8,8564,24,1
8,5640,23,-1
8,2912,23,-1
8,1549,23,-2
8,2117,23,-1
8,2906,23,-1
8,4105,22,-2
8,6611,21,-3
8,8904,21,-3
8,10470,22,-2
8,11402,22,-1
8,11242,23,-1
8,11800,24,-1
8,11525,26,-1
8,11550,27,0
8,11995,28,-1
8,12605,28,-0
8,11412,28,0
8,10994,27,-1
8,10337,27,-2
8,8830,27,1
8,5842,26,-0
8,3692,24,-1
8,2242,23,-1
8,1319,23,-1
8,876,23,-0
8,925,23,-0
8,1615,22,-1
8,4052,22,-1
8,7244,22,-1
8,11021,22,0
8,10598,22,1
8,9156,22,1
8,9043,22,0
8,9661,22,0
8,9824,23,-0
8,9960,23,-2
8,10516,23,-3
8,10559,23,-4
8,12081,23,-5
8,13213,24,-4
8,11594,24,-4
8,10784,24,-3
8,9972,23,-3
8,8132,22,-4
8,5511,22,-3
8,3738,22,-2
8,2180,22,-1
8,1119,22,-1
8,750,21,-2
8,910,21,-2
8,2099,21,-1
8,5600,21,-1
8,9814,20,-2
8,15263,20,-2
8,15245,21,-1
8,12008,21,-1
8,10715,21,-1
8,11158,22,-0
8,10875,22,-1
8,11252,24,1
8,11561,24,1
8,11966,26,2
8,14494,26,3
8,15823,26,2
8,14209,26,2
8,12680,25,1
8,12489,25,2
8,10964,24,2
8,8248,24,2
8,4469,24,2
8,2483,24,2
8,1481,23,2
8,993,24,3
8,900,23,2
8,1662,23,2
8,4472,23,2
8,8176,23,3
8,13541,23,3
8,19887,23,3
8,12393,23,2
8,10887,23,2
8,11096,23,2
8,11209,22,-0
8,11481,22,-2
8,11858,24,-0
8,12109,27,2
8,14194,28,2
8,15475,27,1
8,14144,27,1
8,13057,27,2
8,12777,27,2
8,11768,26,2
8,8966,26,2
8,6349,24,0
8,3330,23,-1
8,2009,22,-1
8,1202,21,-3
8,1140,20,-3
8,1717,19,-4
8,4401,19,-4
8,7865,19,-4
8,11741,19,-4
8,11673,19,-4
8,10537,18,-4
8,10373,18,-5
8,10738,18,-5
8,10674,19,-2
8,11249,21,-2
8,11858,22,-2
8,11942,23,-4
8,13648,24,-4
8,15728,24,-2
8,14733,24,-3
8,13397,24,-3
8,12742,23,-4
8,12489,23,-3
8,10157,22,-4
9,7608,21,-3
9,5113,21,-2
9,3353,20,-2
9,2022,21,-0
9,1553,19,-1
9,1784,19,-0
9,4129,18,-2
9,6254,17,-2
9,8608,17,-2
9,9230,17,-2
9,9959,16,-2
9,10095,17,-2
9,10979,18,-0
9,11040,19,0
9,11192,21,0
9,11796,22,0
9,12195,23,0
9,13556,24,-0
9,14892,24,-0
9,15125,24,0
9,13756,23,-1
9,13055,22,-1
9,13516,21,-2
9,13131,19,-2
9,11472,19,-2
9,9298,19,-2
9,7137,18,-2
9,4968,18,-2
9,2643,18,-1
9,1488,18,-1
9,2305,17,-1
9,3149,17,0
9,4754,17,0
9,7143,17,0
9,9070,17,1
9,10484,17,0
9,11628,19,1
9,12181,21,1
9,12136,22,2
9,12864,23,1
9,13715,26,2
9,14669,26,2
9,15139,26,2
9,15472,25,1
9,14092,24,1
9,13142,23,1
9,13825,23,2
9,13388,22,2
9,11873,22,3
9,9818,21,2
9,7076,22,3
9,4705,22,3
9,2696,22,3
9,1343,21,3
9,1948,21,3
9,2521,21,3
9,3881,21,3
9,6409,21,3
9,8879,21,4
9,10778,21,4
9,11755,22,3
9,12417,24,3
9,12780,26,4
9,12748,29,6
9,13185,30,4
9,11561,30,7
9,11720,29,7
9,10574,29,7
9,8488,28,7
9,5590,28,7
9,3672,28,6
9,2320,26,4
9,1550,26,4
9,1225,26,4
9,1967,25,4
9,2516,26,5
9,3412,24,4
9,5281,23,3
9,7235,23,2
9,8599,24,3
9,10115,24,3
9,10299,25,1
9,10821,27,1
9,10957,28,-1
9,11448,28,-2
9,12424,28,-2
9,11611,29,-2
9,10965,30,-1
9,9874,30,0
9,7808,29,0
9,5419,30,1
9,3228,29,1
9,1743,28,0
9,1175,28,0
9,721,27,1
9,761,27,1
9,1702,27,1
9,5111,26,1
9,10313,25,-1
9,14402,24,0
9,14148,24,1
9,12587,24,1
9,12294,25,1
9,12677,26,1
9,13215,28,3
9,13531,29,2
9,7334,30,0
9,4699,29,0
9,2817,29,1
9,1393,28,0
9,872,28,1
9,946,28,1
9,1944,27,0
9,5696,26,0
9,12376,25,0
9,17469,25,1
9,16787,25,1
9,14571,25,1
9,14759,26,1
9,15021,27,1
9,15180,28,0
9,15863,30,1
9,10338,30,0
9,6912,29,0
9,3806,29,0
9,2436,29,1
9,1626,28,0
9,1218,28,0
9,2099,28,1
9,5865,27,1
9,12650,27,2
9,17664,26,1
9,17880,27,2
9,16359,26,1
9,16004,27,2
9,16551,29,2
9,16508,30,2
9,16901,30,-1
9,14646,29,-1
9,10198,27,-2
9,6901,26,-3
9,4322,26,-3
9,2608,24,-4
9,1899,25,-3
9,2324,22,-6
9,5111,22,-5
9,10686,23,-4
9,14683,23,-3
9,15518,23,-3
9,14869,24,-2
9,15149,26,-2
9,15609,25,-4
9,15692,27,-3
9,16880,28,-3
9,18209,30,-3
9,22165,28,-5
9,21902,25,-8
9,19735,24,-7
9,18065,23,-7
9,19287,23,-7
9,18999,23,-7
9,16406,22,-5
9,14220,23,-3
9,10229,23,-3
9,6758,23,-1
9,3693,23,-2
9,2068,23,1
9,2914,23,1
9,4309,23,0
9,7055,23,0
9,10609,24,1
9,13046,23,-1
9,14681,24,-2
9,16057,25,0
9,16543,26,-1
9,17442,28,0
9,18381,28,-2
9,20785,28,-4
9,21479,28,-3
9,21594,26,-2
9,22897,24,-1
9,21524,23,-1
9,20234,21,-2
9,21042,22,-1
9,21102,24,2
9,18434,23,1
9,15238,23,0
9,11999,23,0
9,7688,23,0
9,4210,22,-1
9,2196,22,-1
9,2734,22,-1
9,3828,23,0
9,5723,23,0
9,9228,23,-1
9,15139,23,-0
9,19599,23,-1
9,18770,24,-1
9,15869,24,-1
9,14302,21,-7
9,14562,21,-8
9,14650,21,-7
